Activity ID,Activity Date,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Heart Rate,Average Heart Rate,Calories,Relative Effort,Grade Adjusted Distance
5289728933,"May 13, 2021, 12:19:08 PM",Run,1958,7.43,176,49,1928,7432.700195,9,3.855134964,119.6182251,120.9179993,305.7999878,344.5,18,-0.017490279,,152.9396362,492,49,7684.600098
5295429671,"May 14, 2021, 12:30:15 PM",Run,1704,6.7,180,46,1704,6706,8.800000191,3.935446024,128.6851196,129.8849945,305.7999878,363.1000061,21,-0.017894423,,154.514267,443,46,7011.100098
5302101642,"May 15, 2021, 2:47:37 PM",Run,2085,8.1,175,42,2075,8103.399902,7.699999809,3.905252934,151.1908112,153.4909973,305.7999878,363.1000061,22.20000076,-0.028383147,,149.3144073,537,42,8465.900391
5307579828,"May 16, 2021, 2:08:10 PM",Run,2038,8.06,168,42,2014,8062.399902,7.199999809,4.003177643,111.9799194,112.4800034,305.7999878,344.5,17.89999962,-0.006201627,,149.0944519,537,42,8310.799805
5317403236,"May 18, 2021, 12:31:21 PM",Run,1653,6.47,173,31,1653,6471.700195,9,3.91512394,123.6049728,126.5049973,305.7999878,348.3999939,20.20000076,-0.044810481,,147.0909729,425,31,6794.899902
5328539490,"May 20, 2021, 12:22:05 PM",Run,1709,6.67,172,32,1709,6672.299805,9.300000191,3.904212952,126.0361404,128.6360016,305.7999878,363.1000061,26.5,-0.038967073,,148.1162415,440,32,6968.700195
5333668381,"May 21, 2021, 12:21:48 PM",Run,1697,6.71,174,27,1697,6714.899902,8.800000191,3.956923962,122.0840073,124.0839996,305.7999878,363.1000061,21.79999924,-0.02978451,,143.4938354,440,27,7007.399902
5354868111,"May 23, 2021, 4:13:51 PM",Run,1715,6.66,172,38,1715,6660.5,8.600000381,3.883673429,126.7176666,128.7180023,305.7999878,363.1000061,21.60000038,-0.030027775,,151.463913,443,38,6964.200195
5355283748,"May 25, 2021, 12:15:02 PM",Run,2372,6.75,166,20,2215,6751.5,7.5,3.04808116,108.9484406,110.2480011,305.7999878,363.1000061,48.40000153,-0.019254981,,131.9287415,473,20,7002.799805
5384626012,"May 30, 2021, 3:17:07 PM",Run,1378,5.42,163,11,1378,5419.5,7.400000095,3.932873726,79.2874527,82.6875,305.7999878,344.5,17.20000076,-0.062736414,,132.1222382,357,11,5589.600098
5393503970,"May 31, 2021, 7:30:21 PM",Run,1690,6.64,174,34,1690,6641.399902,9.100000381,3.929822445,120.9862671,124.4860001,305.7999878,363.1000061,21.70000076,-0.052699734,,149.4268036,437,34,6940.399902
5394260661,"Jun 1, 2021, 12:32:36 PM",Run,1741,6.81,172,31,1741,6813.200195,7.900000095,3.913383007,111.0298233,112.7300034,305.7999878,363.1000061,23.89999962,-0.024951564,,146.1942291,451,31,7064.100098
5400350617,"Jun 2, 2021, 12:26:51 PM",Run,1432,5.64,182,30,1432,5641.600098,8.699999809,3.939664841,70.77059174,71.57060242,305.7999878,342,18.60000038,-0.014180374,,149.5758209,372,30,5792.899902
5424903632,"Jun 6, 2021, 2:52:13 PM",Run,2255,6.58,141,9,2255,6585.799805,6.599999905,2.920532227,2.464285612,1.764285684,6.099999905,8.600000381,7.199999809,0.010628929,,127.3833542,472,9,6592.899902
5429473678,"Jun 7, 2021, 1:14:45 PM",Run,2711,8.41,138,10,2711,8410.099609,10.39999962,3.102213144,22.09551239,21.69551277,8.399999619,21.10000038,7.5,0.004756186,,124.6616898,582,10,8437.400391
5441062387,"Jun 9, 2021, 2:18:26 PM",Run,1715,6.63,175,44,1715,6630.200195,8.5,3.866005898,123.2783966,129.6779938,305.7999878,363.1000061,23.39999962,-0.096528009,,154.2979279,441,44,6918.299805
5458129072,"Jun 12, 2021, 1:18:20 PM",Run,1944,7.32,175,54,1936,7322.899902,8.399999619,3.782489777,124.701088,124.6009979,305.7999878,363.1000061,18.70000076,0.001365579,,155.9854126,490,54,7625.100098
5466133693,"Jun 13, 2021, 9:52:23 PM",Workout,5337,7.44,182,56,5266,7446.899902,6,1.414147377,2.546148539,2.946148634,308.1000061,310.7000122,16.70000076,-0.005371362,,135.4894867,1093,56,
5479502726,"Jun 16, 2021, 12:22:11 PM",Run,1720,6.63,173,33,1720,6634,8.300000191,3.856976748,118.6025696,125.2030029,305.7999878,363.1000061,24.70000076,-0.099487491,,147.8425598,442,33,6926.299805
5487515333,"Jun 17, 2021, 1:36:33 PM",Run,2819,8.24,152,14,2761,8246.599609,6.699999809,2.986816406,154.9135284,155.1135254,299.7999878,344.6000061,19.29999924,-0.002425242,,128.1945496,588,14,8587.599609
5497053706,"Jun 19, 2021, 3:56:55 PM",Run,1699,6.62,180,47,1699,6623.600098,9.5,3.898528576,120.2142868,124.1139984,305.7999878,363.1000061,21.70000076,-0.058880366,,155.3729095,437,47,6922.399902
5502013213,"Jun 20, 2021, 1:27:20 PM",Run,1757,6.69,173,32,1757,6697.899902,8.600000381,3.812122822,123.4296799,125.0299988,305.7999878,363.1000061,20.20000076,-0.023888085,,147.1348572,446,32,7007.299805
5516278384,"Jun 23, 2021, 12:20:47 PM",Run,1732,6.71,174,14,1732,6709,8.600000381,3.873556614,123.2896729,126.0899963,305.7999878,363.1000061,21.5,-0.041734982,,130.9764862,448,14,7010.200195
5521643170,"Jun 24, 2021, 12:31:50 PM",Run,2054,8.06,173,55,2054,8062.299805,8.5,3.925170422,93.61395264,93.41400146,305.7999878,340.8999939,25.20000076,0.002480682,,154.9787598,536,55,8252.799805
5532811133,"Jun 26, 2021, 1:28:47 PM",Run,2497,9.21,177,67,2423,9214.299805,9.199999809,3.802847624,149.3042297,147.404007,305.7999878,348.3999939,35.90000153,0.020620123,,155.6890411,617,67,9589.099609
5540787176,"Jun 28, 2021, 12:11:36 AM",Workout,1947,2.5,177,26,1582,2500.800049,6.400000095,1.580783844,0,-0.899999976,308.5,310.7000122,2.099999905,0.035988484,,142.809494,416,26,
5540787208,"Jun 27, 2021, 11:31:58 PM",Workout,2111,3.14,184,52,1874,3146.600098,5.400000095,1.679082155,2.534615278,1.434615374,308.2000122,310.7999878,5,0.034958366,,154.7589722,513,52,
5547708287,"Jun 29, 2021, 12:23:18 PM",Run,1449,5.53,167,26,1449,5538,7.699999809,3.821946144,64.25022125,69.95020294,305.7999878,342.5,11.39999962,-0.102925241,,146.0595856,370,26,5647
5552854979,"Jun 30, 2021, 12:34:04 PM",Run,1753,6.62,172,34,1753,6619.899902,7.599999905,3.77632618,119.9757385,121.6760025,305.7999878,363.1000061,25,-0.025680147,,148.8520355,442,34,6907.799805
5575310920,"Jul 4, 2021, 1:45:45 PM",Run,1438,5.36,172,23,1433,5362.399902,8.199999809,3.742079496,71.63496399,74.93499756,305.7999878,344.5,15.30000019,-0.061539609,,144.0036926,360,23,5517.899902
5579182745,"Jul 5, 2021, 2:00:06 PM",Run,1754,6.52,174,34,1754,6528.600098,7.099999905,3.722120762,125.0042267,126.6039963,305.7999878,363.1000061,19.79999924,-0.024507551,,148.6862335,440,34,6835.299805
5594819982,"Jul 8, 2021, 1:29:43 PM",Run,1727,6.59,172,34,1715,6592.5,9.399999619,3.844023228,119.5287399,122.7289963,305.7999878,363.1000061,24.20000076,-0.048540007,,148.6524353,435,34,6896.5
5613735841,"Jul 12, 2021, 12:10:36 AM",Workout,2192,2.4,170,16,1677,2404.899902,7.199999809,1.434048891,0,0.899999976,308.8999939,310.5,1.200000048,-0.037423592,,134.845993,411,16,
5613735845,"Jul 11, 2021, 11:30:34 PM",Workout,2130,2.91,179,45,1790,2910.5,7.400000095,1.625977635,0,0.100000001,308.7999878,310.7999878,2,-0.003435836,,152.605957,503,45,
5626045168,"Jul 14, 2021, 12:28:23 PM",Run,1782,6.65,171,34,1782,6649.600098,8.5,3.73153758,126.3122787,127.6119995,305.7999878,363.1000061,20.70000076,-0.019550048,,148.320816,446,34,6955.799805
5631606913,"Jul 15, 2021, 12:24:30 PM",Run,4329,9.05,166,26,3901,9052.599609,7,2.320584536,346.7218018,342.3218079,318.7999878,546.5999756,42.90000153,0.04860482,,129.5520935,646,26,10613.59961
5636509318,"Jul 16, 2021, 12:10:17 PM",Run,1941,7.1,171,48,1934,7101.399902,10.89999962,3.671871662,128.5227814,123.6227798,299.7999878,344.6000061,20.5,0.069000475,,152.5801392,477,48,7393.200195
5648663768,"Jul 18, 2021, 2:11:40 PM",Run,1699,6.06,172,27,1562,6064.600098,7.800000191,3.882586479,67.13641357,69.73639679,316,343.6000061,18.70000076,-0.042871747,,143.6960297,408,27,6207.5
5657531187,"Jul 20, 2021, 12:22:14 PM",Run,2178,8.43,171,52,2166,8431.900391,7.400000095,3.892843962,76.95482635,77.35479736,325.5,347.3999939,12.89999962,-0.004743889,,151.6977386,562,52,8551.400391
5663058795,"Jul 21, 2021, 12:05:57 PM",Run,1693,6.45,174,37,1642,6453.100098,8,3.930024385,80.82631683,78.2263031,320.1000061,347.3999939,17,0.040290713,,150.1262512,431,37,6625.299805
5668794982,"Jul 22, 2021, 12:17:24 PM",Run,2237,8.05,177,51,2076,8057.200195,7.699999809,3.881117582,100.0688705,98.8690033,305.7999878,347.8999939,15.69999981,0.014893511,,151.9143982,541,51,8252.900391
5687764287,"Jul 25, 2021, 10:11:15 PM",Workout,1450,2.19,183,24,1359,2195.100098,6.300000191,1.615231752,6.501680851,3.20168066,307.7000122,311.6000061,7,0.150334835,,148.5579834,337,24,
5687764294,"Jul 25, 2021, 10:41:45 PM",Workout,1837,2.27,181,34,1421,2270.100098,5.900000095,1.597536922,5.332719326,4.832719326,307.7999878,311.6000061,4.300000191,0.022025462,,151.2971039,367,34,
5696902666,"Jul 27, 2021, 12:32:13 PM",Run,2240,8.1,173,51,2223,8103.399902,11.10000038,3.645254135,153.8369598,153.7369537,299.7999878,344.6000061,20.5,0.00123405,,151.6767273,542,51,8445.799805
5700800033,"Jul 28, 2021, 12:44:31 PM",Run,1882,7,173,41,1780,7004.299805,9.100000381,3.934999943,64.77245331,70.97250366,316,347.3999939,13,-0.088517055,,150.3733215,467,41,7114.700195
5737279487,"Aug 4, 2021, 12:28:04 PM",Run,645,2.42,174,14,645,2427.899902,6.5,3.764186144,31.58763313,30.28759956,328,343.6000061,15.80000019,0.053544216,,149.0550232,163,14,2492.300049
5743455363,"Aug 5, 2021, 12:28:32 PM",Run,1389,4.89,166,31,1304,4892.899902,7.099999905,3.752223969,37.38155365,38.08160019,333.2000122,347.3999939,18.60000038,-0.014306444,,150.2834167,327,31,4973.100098
5747950292,"Aug 6, 2021, 12:29:28 PM",Run,1759,6.45,172,40,1706,6454.5,7.599999905,3.783411503,69.3283844,70.72840118,320.1000061,347.3999939,19,-0.021690294,,150.2327118,433,40,6592.299805
5754216455,"Aug 7, 2021, 1:30:02 PM",Run,1589,5.97,172,40,1586,5978.899902,7.300000191,3.769798279,69.23325348,68.73329926,316,347.8999939,20.79999924,0.008362742,,153.0046387,401,40,6106.5
5764239076,"Aug 8, 2021, 10:09:31 PM",Workout,3624,4.19,176,50,3193,4189.200195,5.599999905,1.311995029,0,1.5,309.2000122,311.1000061,2.599999905,-0.035806358,,142.6264954,709,50,
5780562276,"Aug 12, 2021, 12:21:34 PM",Run,1644,5.75,168,35,1503,5751,7.5,3.826347351,46.13750839,47.9375,333.2000122,348.3999939,50,-0.031298906,,149.5647125,387,35,5806.100098
5798492619,"Aug 14, 2021, 12:30:14 PM",Run,1878,7.01,172,50,1878,7017.299805,7.800000191,3.736581564,65.47109985,67.27110291,316,347.5,24.29999924,-0.025650891,,155.1456757,467,50,7137
5801870077,"Aug 15, 2021, 11:31:27 PM",Workout,2083,3.19,178,59,1942,3197.699951,6.599999905,1.646601439,0,0.400000006,308.7000122,310.2000122,1.399999976,-0.012508991,,157.706131,537,59,
5801870169,"Aug 16, 2021, 12:13:04 AM",Workout,2054,3.04,174,23,1943,3045.899902,5.300000191,1.56762743,0,-0.699999988,308.7000122,310.7000122,3.700000048,0.022981713,,137.6836853,428,23,
5812390634,"Aug 18, 2021, 11:49:53 AM",Run,1981,7.05,174,46,1874,7051.600098,7.400000095,3.762860298,68.70313263,68.80310059,316,347.5,16.20000076,-0.001418118,,151.8222504,476,46,7192.799805
5823465431,"Aug 20, 2021, 12:03:26 PM",Run,1803,6.78,176,52,1744,6781.100098,7.5,3.888245344,66.66370392,67.76370239,316,343.2000122,18.60000038,-0.016221557,,156.296051,453,52,6928.200195
5835570458,"Aug 21, 2021, 1:25:16 PM",Run,2155,8.07,178,70,2104,8075.899902,7.900000095,3.838355541,80.37664795,81.47660065,316,347.5,11.89999962,-0.013620773,,159.6336365,543,70,8222.5
5835570781,"Aug 22, 2021, 2:32:46 PM",Run,2063,8.08,175,60,2063,8088.299805,9.100000381,3.920649529,70.30613708,96.80609894,309.7999878,347.5,27.39999962,-0.327633739,,156.210495,540,60,8173.700195
5861448505,"Aug 27, 2021, 12:11:08 PM",Run,1856,7.03,176,45,1838,7030.700195,6.800000191,3.825190306,67.98193359,69.2818985,316,347.5,17.60000038,-0.018490335,,152.7912598,472,45,7165.5
5867469415,"Aug 28, 2021, 2:04:05 PM",Run,2320,8.55,177,70,2205,8556.299805,7.400000095,3.880408049,101.1246719,99.02500153,306.1000061,348.3999939,21.79999924,0.024543319,,157.8974152,573,70,8750.900391
5873653296,"Aug 29, 2021, 2:23:21 PM",Run,2199,8.21,175,63,2109,8211.700195,9.100000381,3.89364624,95.61919403,97.81919861,306.1000061,347.5,21.29999924,-0.026791042,,155.3612518,547,63,8396.5
5887807027,"Sep 1, 2021, 12:01:44 PM",Run,1887,7.07,174,46,1776,7073.600098,8.399999619,3.982882977,69.18708038,68.78710175,316,347.5,14.10000038,0.005654829,,153.1533203,475,46,7210.799805
5900085387,"Sep 3, 2021, 11:32:43 AM",Run,1883,7.01,174,52,1785,7018.299805,6.800000191,3.931820631,68.04236603,68.64240265,316,347.5,18.89999962,-0.008549079,,156.3716736,470,52,7155.299805
5906695549,"Sep 4, 2021, 1:12:05 PM",Run,2225,7.02,169,16,2191,7023.899902,6.900000095,3.20579648,63.67205811,69.57209778,316,347.5,11.19999981,-0.083998919,,133.3274536,498,16,7147.600098
5910800053,"Sep 5, 2021, 2:08:01 PM",Run,2600,9.7,168,50,2524,9702.5,9.600000381,3.844096661,157.4484558,157.647995,306.1000061,364.1000061,23.20000076,-0.002061324,,148.6335754,648,50,10057.5
5926766515,"Sep 8, 2021, 12:13:15 PM",Run,1844,7.08,170,33,1795,7083.5,8.5,3.946239471,68.82442474,70.22440338,316,347.5,11.39999962,-0.019764241,,146.2724152,472,33,7224.700195
5936851878,"Sep 10, 2021, 11:59:33 AM",Run,1854,7.09,172,16,1765,7093,8.5,4.018696785,68.71772766,70.11769867,316,347.5,13.30000019,-0.019737769,,132.9520416,473,16,7229.799805
5951502599,"Sep 11, 2021, 1:41:48 PM",Run,2381,8.73,173,51,2268,8732,7.900000095,3.85008812,98.30226135,96.60230255,306.1000061,347.5,19.60000038,0.01946862,,149.9519958,585,51,8926
5951502603,"Sep 12, 2021, 11:42:24 PM",Workout,2100,3.59,160,12,2084,3598.100098,6.099999905,1.726535559,2.214999914,2.515000105,308.7000122,311,1.600000024,-0.008337734,,126.9491119,378,12,
5951502610,"Sep 12, 2021, 11:01:05 PM",Workout,2205,3.65,175,31,2074,3658.5,7.800000191,1.763982654,0,-0.100000001,309.1000061,310,1.399999976,0.002733361,,141.8208923,455,31,
5964608378,"Sep 15, 2021, 12:13:39 PM",Run,1870,7.03,168,38,1839,7033.200195,9,3.824469805,68.08557892,70.48560333,316,347.5,11.69999981,-0.034123871,,148.1245117,472,38,7169.100098
5980679832,"Sep 18, 2021, 1:28:55 PM",Run,2392,8.94,175,65,2297,8941.700195,8.100000381,3.892773151,86.7869873,86.18699646,309,347.5,17,0.006710134,,155.1138153,598,65,9094.700195
5986903761,"Sep 19, 2021, 3:43:56 PM",Run,2194,8.06,171,56,2095,8068.5,8.800000191,3.851312637,112.5713348,113.5709991,306.1000061,348.3999939,13.80000019,-0.012393878,,154.0874481,533,56,8284.799805
5988609781,"Sep 19, 2021, 11:04:23 PM",Workout,1915,3.03,170,17,1771,3030.600098,5.699999809,1.711236596,4.242856979,4.942857265,308.7000122,311,2.5,-0.023097737,,134.1235657,388,17,
5988609829,"Sep 19, 2021, 11:43:06 PM",Workout,2121,3.4,169,22,2121,3404,7,1.60490334,2.194562197,2.594562292,308.7000122,311,2.900000095,-0.011750882,,136.0307007,441,22,
6003503298,"Sep 22, 2021, 8:38:15 PM",Run,1936,7.01,179,41,1773,7017.799805,7.199999809,3.95814991,66.04969788,69.4496994,316,347.5,15.69999981,-0.048448231,,150.2957306,471,41,7140.799805
6011269710,"Sep 24, 2021, 12:09:31 PM",Run,1917,7.3,174,41,1861,7299.5,6.5,3.922353506,66.57455444,70.47460175,316,347.5,16.70000076,-0.053428318,,149.8047943,487,41,7432.600098
6023062679,"Sep 26, 2021, 2:11:51 PM",Run,1850,7.25,168,33,1841,7249.799805,7.199999809,3.937968493,69.79938507,70.79940033,316,347.5,18.5,-0.013793484,,146.1974487,486,33,7390.899902
6037787990,"Sep 29, 2021, 12:54:48 PM",Run,1921,7.09,166,29,1851,7091.299805,7.400000095,3.831064224,76.86833954,82.36830139,316,350.2000122,15,-0.077559829,,143.7540741,476,29,7232.100098
6048187995,"Oct 1, 2021, 12:17:54 PM",Run,1911,7.04,175,41,1824,7040,7.599999905,3.859649181,69.08166504,71.58170319,316,347.5,17.29999924,-0.035511363,,149.771286,473,41,7176
6052590107,"Oct 2, 2021, 1:27:55 PM",Run,2518,9.29,172,56,2471,9295.799805,8.899999619,3.761958838,153.8362427,151.3359985,306.1000061,364.1000061,27.39999962,0.026893865,,152.1000061,625,56,9640.400391
6058257397,"Oct 3, 2021, 2:30:54 PM",Run,1816,7.05,171,38,1793,7056.399902,8,3.935527086,71.30225372,71.90229797,316,347.5,18.29999924,-0.008502919,,150.0074768,471,38,7196.899902
6062023729,"Oct 3, 2021, 11:02:05 PM",Workout,4455,6.34,173,24,3694,6345,6.599999905,1.717650294,4.309771538,4.109771252,308.7000122,311,6.699999809,0.003152088,,128.013382,731,24,
6072552313,"Oct 6, 2021, 11:58:50 AM",Run,2050,7.55,176,44,1989,7555.5,7.400000095,3.798642635,80.38693237,78.48690033,316,350.3999939,37.79999924,0.025147244,,149.7838287,505,44,7736.5
6082081612,"Oct 8, 2021, 11:58:36 AM",Run,1922,7.2,174,35,1848,7206.399902,7.400000095,3.899567127,77.40053558,79.20050049,316,347.5,17.39999962,-0.024977798,,146.6169891,482,35,7357.100098
6087295594,"Oct 9, 2021, 1:18:18 PM",Run,2959,11.33,169,66,2938,11333.7002,7.5,3.857624292,122.534256,121.9339981,306.1000061,347.5,23,0.005293946,,149.5166931,762,66,11561.2002
6095197384,"Oct 10, 2021, 9:35:50 PM",Workout,4391,7.03,179,35,4029,7037.5,10.60000038,1.746711373,6.871892929,8.871892929,308,310.8999939,3.799999952,-0.028419184,,134.0516205,817,35,
6114669966,"Oct 13, 2021, 12:07:28 PM",Run,2034,7.43,164,24,1908,7436.200195,7.599999905,3.897379398,73.04554749,74.44550323,316,347.5,15.69999981,-0.01882682,,140.1252747,500,24,7573.799805
6140679884,"Oct 20, 2021, 11:50:24 AM",Run,1946,7.49,173,26,1915,7489.200195,7.058000088,3.910809517,73.09029388,74.79029846,316,347.5,12.38938046,-0.022699354,,140.7430267,502,26,7633.100098
6149776684,"Oct 22, 2021, 12:01:20 PM",Run,1918,7.35,179,46,1883,7354.669922,6.837999821,3.905825853,73.72233582,72.92230225,316,347.5,12.06030178,0.010877443,,152.1362152,492,46,7498
6155064700,"Oct 23, 2021, 1:54:00 PM",Run,2597,9.78,163,23,2547,9779.740234,7.734000206,3.83970952,103.3429489,101.6429977,328.7000122,364.5,22.22222137,0.017382875,,131.4541779,652,23,9967
6162667980,"Oct 24, 2021, 9:31:50 PM",Run,4770,6.87,177,25,3459,6870.279785,6.631999969,1.986204147,2.063636303,1.563636422,308.7000122,310.8999939,7.5,0.007277724,,130.3169556,496,25,6871.100098
6173712833,"Oct 27, 2021, 12:09:08 PM",Run,1934,7.44,169,27,1914,7440.490234,8.154000282,3.88740325,73.78656769,74.18659973,316,347.5,11.14413071,-0.00537599,,141.0914917,500,27,7580.100098
6182647284,"Oct 29, 2021, 11:59:46 AM",Run,458,1.86,176,15,458,1864.640015,6.25,4.071266174,28.36512756,27.46509933,320.5,340.7999878,9.535918236,0.04826669,,158.0067444,123,15,1920.800049
6187729796,"Oct 30, 2021, 1:36:37 PM",Run,2827,10.91,168,41,2770,10913.12012,7.673999786,3.939754486,127.17099,132.970993,316,367,17.27032852,-0.053147037,,142.6879883,728,41,11146.5
6193141325,"Oct 31, 2021, 2:41:07 PM",Run,2665,10.17,176,34,2570,10177.82031,9.017999649,3.960241318,93.99446869,96.39450073,324,363.5,14.19698334,-0.023580689,,141.7808075,682,34,10316.5
6206108222,"Nov 3, 2021, 12:16:06 PM",Run,1829,7.04,178,44,1770,7040.589844,9.855999947,3.977734566,68.58201599,70.18199921,316,347.5,16.50164986,-0.022725368,,152.0017242,467,44,7170.200195
6214936982,"Nov 5, 2021, 12:08:38 PM",Run,2425,9.12,178,31,2355,9120.679688,7.630000114,3.872900248,152.3809967,155.2810059,306.1000061,364.1000061,19.38775444,-0.031795874,,139.1530609,610,31,9448.5
6219644836,"Nov 6, 2021, 1:13:02 PM",Run,2662,10.46,172,25,2610,10459.5498,8.456000328,4.007490635,118.1888123,118.2890015,316,364,22.58610916,-0.000956064,,133.4407959,693,25,10691.7002
6227436085,"Nov 7, 2021, 10:32:29 PM",Workout,4328,5.3,171,25,3188,5308.799805,6.131999969,1.665244699,2.129411697,2.529411793,308.7000122,311,5.086470127,-0.007534659,,131.6316223,682,25,
6227692474,"Nov 8, 2021, 1:30:22 AM",Workout,4250,6.23,176,23,3849,6229.209961,7.828000069,1.618396997,0,0.699999988,308.7000122,310.5759888,1.35135138,-0.01123738,,126.4978638,701,23,
6240550591,"Nov 10, 2021, 2:05:46 PM",Run,1052,3.6,174,30,1052,3604.929932,7.25,3.426739454,91.61569214,87.01569366,299.2999878,332.7000122,18.50138855,0.127603039,,155.5070496,246,30,3833.399902
6252947783,"Nov 13, 2021, 3:02:45 PM",Run,1377,4.86,181,36,1344,4865.399902,7.322000027,3.620089293,41.15837097,46.45840073,325.7000122,344.8999939,12.84109116,-0.108932465,,153.8672943,330,36,4919
6270448595,"Nov 17, 2021, 1:01:18 PM",Workout,1821,0,120,3,1821,0,0,0,0,,,,0,0,,81.4563446,112,3,
6284541424,"Nov 20, 2021, 2:14:02 PM",Workout,1802,0,128,4,1802,0,0,0,0,,,,0,0,,93.67369843,172,4,
6290296083,"Nov 21, 2021, 4:29:07 PM",Workout,2094,0,121,3,2094,0,0,0,0,,,,0,0,,85.10649109,152,3,
6303116621,"Nov 24, 2021, 8:29:03 PM",Workout,2204,0,131,4,2204,0,0,0,0,,,,0,0,,90.9169693,187,4,
6305925022,"Nov 25, 2021, 3:18:18 PM",Workout,1788,0,126,3,1788,0,0,0,0,,,,0,0,,84.60011292,121,3,
6314190406,"Nov 27, 2021, 4:32:55 PM",Workout,877,0,109,1,877,0,0,0,0,,,,0,0,,86.05130768,62,1,
6337988379,"Dec 3, 2021, 1:11:48 PM",Run,454,1.62,164,6,454,1623.73999,7.989999771,3.576519728,24.19553566,25.09550095,324,341.2000122,10.02004051,-0.055427592,,139.0257568,111,6,1667.5
6347091422,"Dec 5, 2021, 2:33:56 PM",Run,1038,3.75,170,21,994,3753.639893,6.894000053,3.776297808,44.02228165,43.92229843,325.6000061,343.2000122,11.04972363,0.002664081,,148.8790741,252,21,3836.199951
6355216866,"Dec 7, 2021, 12:50:00 PM",Run,1037,3.71,163,17,999,3711.379883,7.308000088,3.715095043,43.32582855,44.92580032,325.7000122,343.2000122,11.02941132,-0.04311065,,144.2218781,248,17,3790.399902
6362671526,"Dec 9, 2021, 1:23:50 PM",Run,1249,4.19,166,16,1101,4192.319824,6.769999981,3.807738304,42.54424286,43.24420166,325.7999878,343.2000122,29.09090996,-0.016697198,,141.8523865,282,16,4265.299805
6390934230,"Dec 12, 2021, 3:52:41 PM",Run,833,3.23,182,26,833,3235.070068,6.113999844,3.883637428,44.00981522,19.40979958,316,343.2000122,18.12688828,0.760416329,,156.8471985,217,26,3361
6390934258,"Dec 11, 2021, 3:52:11 PM",Run,1303,4.97,174,30,1300,4969.899902,7.372000217,3.822999954,37.44947815,38.94950104,332.8999939,343.2000122,15.6682024,-0.030181693,,151.3629761,332,30,5038
6391013808,"Dec 16, 2021, 2:29:54 PM",Run,1065,3.69,175,24,977,3692.97998,8.142000198,3.779918194,41.32505798,44.82509995,325.7000122,343.2000122,21.37132645,-0.09477441,,151.6637878,248,24,3767
6394723077,"Dec 17, 2021, 1:56:41 PM",Run,1307,4.95,169,27,1282,4950.660156,7.087999821,3.861669302,37.80800247,39.20800018,332.8999939,343.2000122,12.77013779,-0.028279059,,147.9473267,333,27,5018.100098
6400034543,"Dec 18, 2021, 7:44:37 PM",Run,1271,4.93,167,29,1271,4936.959961,9.118000031,3.884311676,37.31241989,38.41239929,332.8999939,343.2000122,11.67793465,-0.022280918,,149.7987061,326,29,5002.100098
6405216061,"Dec 19, 2021, 10:08:21 PM",Run,1400,4.84,187,43,1270,4840.189941,7.705999851,3.811173201,52.40760422,52.10760117,329,343.2000122,14.30976391,0.006198104,,159.4194336,322,43,4927.600098
6408449175,"Dec 20, 2021, 9:27:24 PM",Run,1416,4.99,178,36,1275,4991,7.288000107,3.914509773,40.41366959,39.4137001,332.8999939,343.2000122,15.13802338,0.020036064,,155.004837,333,36,5068.200195
6416653321,"Dec 22, 2021, 9:55:39 PM",Run,1898,7.05,177,47,1790,7055.890137,8.197999954,3.941838026,68.85803223,70.75800323,316,347.5,21.10552788,-0.026927857,,152.9850464,472,47,7192.100098
6420225397,"Dec 23, 2021, 9:45:04 PM",Run,1385,5.2,180,21,1330,5203,7.869999886,3.912029982,51.28057861,53.08060074,325.6000061,343.2000122,11.53504848,-0.034595426,,145.462204,346,21,5294.700195
6423876391,"Dec 24, 2021, 3:39:53 PM",Run,1976,7.05,182,46,1936,7053.970215,8.859999657,3.643579483,123.7271042,125.5271072,299.2999878,344.8999939,20.92675591,-0.025517546,,151.5456543,468,46,7312.299805
6426142897,"Dec 25, 2021, 3:22:42 PM",Run,1779,6.98,175,33,1779,6983.240234,7.159999847,3.925373793,69.00040436,68.60040283,316,347.5,17.32925606,0.005728,,144.6011658,467,33,7124.100098
6430289607,"Dec 26, 2021, 3:44:07 PM",Run,2123,8.05,183,56,2080,8056.779785,6.664000034,3.873451948,74.5219574,74.72200012,330.7000122,356.2999878,9.156311035,-0.002482381,,154.2301941,542,56,8179.899902
6438482077,"Dec 28, 2021, 2:47:05 PM",Run,2118,6.55,175,59,2118,6550.689941,8.67800045,3.092865944,98.94032288,98.54032135,111.8000031,126.1999969,16.91896629,0.006106227,,155.25383,455,59,6773.299805
6443993637,"Dec 29, 2021, 7:41:09 PM",Run,1851,6.04,175,51,1842,6044.069824,9.279999733,3.281254053,96.47710419,97.37710571,111.8000031,126.1999969,23.20442009,-0.014890628,,154.3646545,416,51,6281.399902
6452034819,"Dec 31, 2021, 2:59:44 PM",Run,2099,6.82,176,52,2066,6819.810059,6.288000107,3.300972939,3.700000048,3.799999952,7.199999809,10.89999962,2.775208235,-0.001466317,,152.9620819,480,52,6825.200195
