Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Media
4745804887,"Feb 6, 2021, 3:33:28 PM",Morning Run,Run,,2438,10.16,174.0,37,false,,,activities/5065492330.tcx.gz,,,2438.0,2380.0,10165.7001953125,8.800000190734863,4.271302700042725,63.81810760498047,70.71810913085938,252.1999969482422,286.1000061035156,13.300000190734863,-0.06787530332803726,,,,,,142.7731170654297,,,671.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,10269.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4751025427,"Feb 7, 2021, 3:01:40 PM",Morning Run,Run,,2579,8.14,181.0,33,false,,,activities/5070928694.tcx.gz,,,2579.0,2021.0,8145.7001953125,10.899999618530273,4.030529499053955,150.35130310058594,149.15130615234375,236.3000030517578,288.79998779296875,21.899999618530273,0.014731698669493198,,,,,,144.36521911621094,,,533.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,8484.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4762434340,"Feb 9, 2021, 9:34:58 PM",Afternoon Run,Run,,1738,6.83,182.0,49,false,,,activities/5082753237.tcx.gz,,,1738.0,1684.0,6829.2998046875,12.199999809265137,4.055403709411621,113.1810073852539,112.48101043701172,236.3000030517578,288.79998779296875,14.600000381469727,0.010249952785670757,,,,,,155.8584747314453,,,443.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,7052.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4767743811,"Feb 10, 2021, 9:56:57 PM",Afternoon Run,Run,,1264,4.84,182.0,38,false,,,activities/5088246211.tcx.gz,,,1264.0,1234.0,4841.2001953125,8.600000381469727,3.9231767654418945,95.96297454833984,96.26297760009766,253.60000610351562,281.3999938964844,15.800000190734863,-0.0061968108639121056,,,,,,157.6255340576172,,,318.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,5065.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4786853411,"Feb 14, 2021, 2:46:21 PM",Morning Run,Run,,2238,8.94,186.0,72,false,,,activities/5108088003.tcx.gz,,,2238.0,2202.0,8940.099609375,8.0,4.059990882873535,153.82716369628906,152.9271697998047,239.8000030517578,281.5,20.399999618530273,0.010067001916468143,,,,,,159.29129028320312,,,591.0,,,72.0,,,,,,,,,,,,,0.0,,1.0,9277.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4798824733,"Feb 16, 2021, 9:33:13 PM",Afternoon Run,Run,,1733,6.89,188.0,76,false,,,activities/5120476511.tcx.gz,,,1733.0,1718.0,6892.2998046875,7.900000095367432,4.011816024780273,139.80690002441406,138.20689392089844,236.3000030517578,288.79998779296875,22.399999618530273,0.0232143122702837,,,,,,166.8878173828125,,,456.0,,,76.0,,,,,,,,,,,,,0.0,,1.0,7211.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4819293305,"Feb 20, 2021, 3:28:53 PM",Morning Run,Run,,2376,9.84,171.0,25,false,,,activities/5141681072.tcx.gz,,,2376.0,2329.0,9843.0,7.900000095367432,4.2262773513793945,64.20600128173828,66.30599975585938,252.1999969482422,286.1000061035156,16.5,-0.02133495919406414,,,,,,136.0232696533203,,,646.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,9964.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4826256223,"Feb 21, 2021, 3:39:36 PM",Morning Run,Run,,2419,9.68,170.0,36,false,,,activities/5148943466.tcx.gz,,,2419.0,2397.0,9679.0,10.5,4.037964344024658,169.648193359375,168.8481903076172,233.60000610351562,288.79998779296875,20.399999618530273,0.008265316486358643,,,,,,143.19931030273438,,,627.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,10081.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4838355535,"Feb 23, 2021, 9:29:48 PM",Afternoon Run,Run,,1703,6.93,172.0,45,false,,,activities/5161530189.tcx.gz,,,1703.0,1693.0,6934.0,9.199999809265137,4.095688343048096,113.99520874023438,113.29520416259766,236.3000030517578,288.79998779296875,19.600000381469727,0.010095182806253433,,,,,,154.01487731933594,,,455.0,,,45.0,,,,,,,,,,,,,0.0,,1.0,7146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4844546647,"Feb 24, 2021, 10:23:19 PM",Afternoon Run,Run,,1273,5.04,168.0,31,false,,,activities/5167957168.tcx.gz,,,1273.0,1273.0,5039.7001953125,7.900000095367432,3.958915948867798,87.66001892089844,85.96002197265625,236.5,288.79998779296875,13.199999809265137,0.03373216837644577,,,,,,150.48312377929688,,,335.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,5216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4860468925,"Feb 27, 2021, 4:21:22 PM",Lunch Run,Run,,2348,8.95,167.0,24,false,,,activities/5184614301.tcx.gz,,,2348.0,2246.0,8952.7001953125,8.5,3.9860641956329346,153.4741973876953,151.3741912841797,239.8000030517578,281.5,19.100000381469727,0.02345661073923111,,,,,,134.6038818359375,,,593.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,9289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4866931867,"Feb 28, 2021, 3:39:24 PM",Morning Run,Run,,2458,9.66,178.0,64,false,,,activities/5191437977.tcx.gz,,,2458.0,2458.0,9665.2001953125,10.199999809265137,3.9321398735046387,165.46255493164062,166.46255493164062,233.60000610351562,288.79998779296875,24.100000381469727,-0.010346397757530212,,,,,,153.99615478515625,,,632.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,10053.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4891455485,"Mar 4, 2021, 9:42:50 PM",Afternoon Run,Run,,1727,6.88,169.0,22,false,,,activities/5217908652.tcx.gz,,,1727.0,1723.0,6884.2998046875,8.100000381469727,3.9955310821533203,139.35293579101562,138.2529296875,236.3000030517578,288.79998779296875,20.399999618530273,0.015978384763002396,,,,,,140.78497314453125,,,456.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,7195.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4901125461,"Mar 6, 2021, 3:32:29 PM",Morning Run,Run,,2345,9.66,178.0,27,false,,,activities/5228092389.tcx.gz,,,2345.0,2294.0,9668.7001953125,7.900000095367432,4.21477746963501,62.57945251464844,66.77944946289062,252.1999969482422,286.1000061035156,20.200000762939453,-0.04343913868069649,,,,,,136.39019775390625,,,637.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,9778.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4907926382,"Mar 7, 2021, 2:47:07 PM",Morning Run,Run,,2436,9.70,171.0,28,false,,,activities/5235293987.tcx.gz,,,2436.0,2436.0,9706.599609375,8.399999618530273,3.984647035598755,168.52252197265625,167.32252502441406,236.3000030517578,288.79998779296875,26.5,0.012362722307443619,,,,,,137.13487243652344,,,640.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,10091.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4914674832,"Mar 8, 2021, 9:14:40 PM",Afternoon Run,Run,,1701,6.45,172.0,40,false,,,activities/5242446896.tcx.gz,,,1701.0,1647.0,6450.2001953125,9.199999809265137,3.916332721710205,128.25433349609375,128.75433349609375,236.3000030517578,288.79998779296875,15.899999618530273,-0.007751697674393654,,,,,,151.5369415283203,,,426.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,6729.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4926212714,"Mar 10, 2021, 9:44:51 PM",Afternoon Run,Run,,1244,5.09,175.0,37,false,,,activities/5254604202.tcx.gz,,,1244.0,1244.0,5095.0,8.399999618530273,4.095659255981445,85.76864624023438,84.26864624023438,236.5,288.79998779296875,12.5,0.029440628364682198,,,,,,156.6921844482422,,,332.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,5281.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4940117872,"Mar 13, 2021, 2:56:21 PM",Morning Run,Run,,2477,9.66,179.0,70,false,,,activities/5269290737.tcx.gz,,,2477.0,2474.0,9667.599609375,8.5,3.907679796218872,177.65151977539062,178.45152282714844,236.3000030517578,288.79998779296875,21.200000762939453,-0.008275062777101994,,,,,,155.96719360351562,,,635.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,10059.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4946137272,"Mar 14, 2021, 1:56:17 PM",Morning Run,Run,,2475,9.68,167.0,34,false,,,activities/5275641027.tcx.gz,,,2475.0,2470.0,9682.7998046875,7.800000190734863,3.9201619625091553,165.63917541503906,166.0391845703125,233.60000610351562,288.79998779296875,22.399999618530273,-0.004131036344915628,,,,,,141.6382598876953,,,638.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,10075.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4974637469,"Mar 19, 2021, 8:46:46 PM",Afternoon Run,Run,,1275,5.04,161.0,10,false,,,activities/5305482351.tcx.gz,,,1275.0,1258.0,5040.2998046875,8.699999809265137,4.006597995758057,86.08348083496094,83.58348083496094,236.5,288.79998779296875,12.0,0.04960022121667862,,,,,,133.9683380126953,,,332.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,5223.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4978765234,"Mar 20, 2021, 2:15:07 PM",Morning Run,Run,,2050,8.05,161.0,16,false,,,activities/5309801504.tcx.gz,,,2050.0,2042.0,8057.5,10.399999618530273,3.9458863735198975,157.15765380859375,157.85765075683594,236.3000030517578,288.79998779296875,32.0,-0.008687558583915234,,,,,,134.6642608642578,,,533.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,8443.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4985427897,"Mar 21, 2021, 2:15:35 PM",Morning Run,Run,,2522,9.67,183.0,31,false,,,activities/5316776744.tcx.gz,,,2522.0,2473.0,9670.900390625,10.0,3.9105944633483887,165.30416870117188,167.4041748046875,236.3000030517578,288.79998779296875,25.299999237060547,-0.021714627742767334,,,,,,139.61151123046875,,,641.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,10038.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4998893540,"Mar 23, 2021, 8:51:13 PM",Afternoon Run,Run,,1253,5.04,169.0,22,false,,,activities/5330868627.tcx.gz,,,1253.0,1253.0,5044.89990234375,7.699999809265137,4.026257038116455,87.96978759765625,86.46978759765625,236.5,288.79998779296875,17.100000381469727,0.029732998460531235,,,,,,146.16000366210938,,,332.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,5222.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5020296655,"Mar 27, 2021, 2:20:35 PM",Morning Run,Run,,2307,8.95,173.0,67,false,,,activities/5353347669.tcx.gz,,,2307.0,2227.0,8950.900390625,8.600000381469727,4.019263744354248,56.70050048828125,58.80050277709961,252.1999969482422,286.1000061035156,21.200000762939453,-0.02346132881939411,,,,,,157.08990478515625,,,594.0,,,67.0,,,,,,,,,,,,,0.0,,1.0,9066.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5028468746,"Mar 28, 2021, 8:22:05 PM",Afternoon Run,Run,,2298,8.96,173.0,41,false,,,activities/5361943361.tcx.gz,,,2298.0,2270.0,8965.0,7.800000190734863,3.9493391513824463,153.19187927246094,151.4918670654297,239.8000030517578,281.5,17.100000381469727,0.01896263286471367,,,,,,146.46234130859375,,,596.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,9290.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5040211137,"Mar 30, 2021, 8:50:54 PM",Afternoon Run,Run,,1241,4.86,169.0,26,false,,,activities/5374243665.tcx.gz,,,1241.0,1203.0,4860.5,8.5,4.040316104888916,60.80175018310547,60.101749420166016,262.0,291.3999938964844,17.0,0.014401810243725777,,,,,,148.89791870117188,,,320.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,4973.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5052032729,"Apr 1, 2021, 8:34:25 PM",Afternoon Run,Run,,1415,5.67,177.0,39,false,,,activities/5386633346.tcx.gz,,,1415.0,1406.0,5669.89990234375,10.300000190734863,4.0326457023620605,102.92558288574219,103.52558898925781,236.3000030517578,288.79998779296875,15.0,-0.010582197457551956,,,,,,155.1443328857422,,,372.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,5873.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5062154346,"Apr 3, 2021, 2:21:55 PM",Morning Run,Run,,2469,9.89,175.0,42,false,,,activities/5397259785.tcx.gz,,,2469.0,2400.0,9891.400390625,9.100000381469727,4.1214165687561035,65.35667419433594,64.45667266845703,252.1999969482422,286.1000061035156,16.700000762939453,0.009098812937736511,,,,,,143.28602600097656,,,651.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,10020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5068526009,"Apr 4, 2021, 1:39:49 PM",Morning Run,Run,,2462,9.70,177.0,27,false,,,activities/5403958035.tcx.gz,,,2462.0,2462.0,9705.2001953125,8.100000381469727,3.9419984817504883,167.8676300048828,167.3676300048828,233.60000610351562,288.79998779296875,19.299999237060547,0.0051518771797418594,,,,,,136.64146423339844,,,643.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,10091.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5087255795,"Apr 6, 2021, 8:26:17 PM",Afternoon Run,Run,,1893,7.34,182.0,62,false,,,activities/5423542958.tcx.gz,,,1893.0,1864.0,7346.0,8.100000381469727,3.9409871101379395,123.73721313476562,123.53721618652344,236.3000030517578,288.79998779296875,14.399999618530273,0.0027225702069699764,,,,,,159.3387908935547,,,482.0,,,62.0,,,,,,,,,,,,,0.0,,1.0,7582.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5093177843,"Apr 8, 2021, 8:27:12 PM",Afternoon Run,Run,,1231,4.98,173.0,34,false,,,activities/5429716541.tcx.gz,,,1231.0,1231.0,4985.2001953125,10.600000381469727,4.049715518951416,87.14137268066406,82.64137268066406,234.10000610351562,288.79998779296875,36.599998474121094,0.09026718884706497,,,,,,154.14602661132812,,,323.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,5218.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5104612548,"Apr 10, 2021, 8:19:23 PM",Afternoon Run,Run,,1271,5.02,184.0,34,false,,,activities/5441691660.tcx.gz,,,1271.0,1271.0,5028.7001953125,7.599999904632568,3.956490993499756,87.98758697509766,86.48758697509766,236.5,288.79998779296875,12.899999618530273,0.029828783124685287,,,,,,153.57615661621094,,,331.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,5210.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5109965928,"Apr 11, 2021, 1:55:26 PM",Morning Run,Run,,2473,9.68,165.0,27,false,,,activities/5447298948.tcx.gz,,,2473.0,2467.0,9682.7998046875,9.199999809265137,3.924929141998291,171.96400451660156,170.96400451660156,233.60000610351562,288.79998779296875,22.399999618530273,0.010327591560781002,,,,,,138.073974609375,,,642.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,10092.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5133813602,"Apr 15, 2021, 9:09:48 PM",Afternoon Run,Run,,1876,7.43,178.0,50,false,,,activities/5472203052.tcx.gz,,,1876.0,1855.0,7431.39990234375,8.899999618530273,4.006145477294922,125.16328430175781,125.06328582763672,236.3000030517578,288.79998779296875,11.899999618530273,0.0013456414453685284,,,,,,153.8390350341797,,,483.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,7669.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5169327871,"Apr 21, 2021, 9:22:46 PM",Afternoon Run,Run,,1269,4.85,162.0,20,false,,,activities/5509176053.tcx.gz,,,1269.0,1269.0,4856.89990234375,6.900000095367432,3.8273444175720215,90.02256774902344,93.12259674072266,316.8999938964844,344.5,15.800000190734863,-0.06382671743631363,,,,,,140.82687377929688,,,322.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5192872452,"Apr 25, 2021, 1:59:19 PM",Morning Run,Run,,1936,7.18,190.0,36,false,,,activities/5533655095.tcx.gz,,,1936.0,1849.0,7187.7998046875,7.300000190734863,3.8873984813690186,98.1851806640625,97.98519897460938,323.20001220703125,355.6000061035156,49.599998474121094,0.0027824926655739546,,,,,,147.42111206054688,,,478.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,7446.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.300000190734863,,,,,""
5209416260,"Apr 27, 2021, 9:36:03 PM",Afternoon Run,Run,,911,3.30,166.0,13,false,,,activities/5550823296.tcx.gz,,,911.0,911.0,3307.10009765625,7.5,3.6301865577697754,52.90053176879883,58.20050048828125,316.8999938964844,341.1000061035156,19.799999237060547,-0.16026125848293304,,,,,,141.15771484375,,,222.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,3415.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5214482069,"Apr 29, 2021, 5:08:15 PM",Afternoon Run,Run,,1806,6.69,174.0,39,false,,,activities/5556653022.tcx.gz,,,1806.0,1806.0,6693.0,7.599999904632568,3.705980062484741,123.48695373535156,125.78700256347656,305.79998779296875,344.5,25.299999237060547,-0.034364260733127594,,,,,,149.7199249267578,,,448.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,6986.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5224790706,"May 1, 2021, 3:12:10 PM",Lunch Run,Run,,2101,8.05,170.0,43,false,,,activities/5567352645.tcx.gz,,,2101.0,2101.0,8051.89990234375,7.800000190734863,3.8324131965637207,154.78883361816406,156.18899536132812,305.79998779296875,363.1000061035156,21.600000381469727,-0.01738720014691353,,,,,,149.4031982421875,,,536.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,8414.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5233253325,"May 2, 2021, 9:25:44 PM",Afternoon Activity,Workout,,4973,6.96,165.0,30,false,,,activities/5576177320.tcx.gz,,,4973.0,4397.0,6968.2998046875,6.900000095367432,1.5847851037979126,110.22714233398438,109.22714233398438,309.5,319.79998779296875,41.099998474121094,0.014350702054798603,,,,,,128.9925079345703,,,918.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5240471703,"May 4, 2021, 12:55:38 PM",Morning Run,Run,,1512,5.75,172.0,41,false,,,activities/5583685397.tcx.gz,,,1512.0,1512.0,5754.7001953125,6.5,3.806018590927124,82.66802978515625,82.16799926757812,316.70001220703125,341.0,17.600000381469727,0.008688550442457199,,,,,,153.9033203125,,,385.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,5916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5256193280,"May 6, 2021, 8:34:22 PM",Afternoon Run,Run,,1369,5.48,169.0,31,false,,,activities/5600047254.tcx.gz,,,1369.0,1369.0,5479.7001953125,8.800000190734863,4.002702713012695,81.13188171386719,81.83190155029297,305.79998779296875,344.5,22.100000381469727,-0.012774421833455563,,,,,,149.57066345214844,,,361.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,5661.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5256507174,"May 7, 2021, 12:42:42 PM",Morning Run,Run,,1818,7.25,170.0,33,false,,,activities/5600377624.tcx.gz,,,1818.0,1818.0,7251.5,7.099999904632568,3.9887237548828125,81.59921264648438,82.79920196533203,308.6000061035156,342.3999938964844,16.700000762939453,-0.01654830016195774,,,,,,146.49114990234375,,,477.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,7398.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5278510369,"May 11, 2021, 12:51:31 PM",Morning Run,Run,,1396,5.44,180.0,39,false,,,activities/5623466201.tcx.gz,,,1396.0,1396.0,5441.0,7.900000095367432,3.89756441116333,82.47722625732422,83.377197265625,305.79998779296875,344.5,18.399999618530273,-0.016541076824069023,,,,,,154.15615844726562,,,357.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,5623.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5289728933,"May 13, 2021, 12:19:08 PM",Morning Run,Run,,1958,7.43,176.0,49,false,,,activities/5635207944.tcx.gz,,,1958.0,1928.0,7432.7001953125,9.0,3.855134963989258,119.61822509765625,120.91799926757812,305.79998779296875,344.5,18.0,-0.01749027892947197,,,,,,152.93963623046875,,,492.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,7684.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5295429671,"May 14, 2021, 12:30:15 PM",Morning Run,Run,,1704,6.70,180.0,46,false,,,activities/5641170419.tcx.gz,,,1704.0,1704.0,6706.0,8.800000190734863,3.93544602394104,128.68511962890625,129.88499450683594,305.79998779296875,363.1000061035156,21.0,-0.017894422635436058,,,,,,154.51426696777344,,,443.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,7011.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5302101642,"May 15, 2021, 2:47:37 PM",Morning Run,Run,,2085,8.10,175.0,42,false,,,activities/5648149964.tcx.gz,,,2085.0,2075.0,8103.39990234375,7.699999809265137,3.9052529335021973,151.19081115722656,153.49099731445312,305.79998779296875,363.1000061035156,22.200000762939453,-0.028383146971464157,,,,,,149.3144073486328,,,537.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,8465.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5307579828,"May 16, 2021, 2:08:10 PM",Morning Run,Run,,2038,8.06,168.0,42,false,,,activities/5653872792.tcx.gz,,,2038.0,2014.0,8062.39990234375,7.199999809265137,4.003177642822266,111.97991943359375,112.4800033569336,305.79998779296875,344.5,17.899999618530273,-0.0062016271986067295,,,,,,149.09445190429688,,,537.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,8310.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5317403236,"May 18, 2021, 12:31:21 PM",Morning Run,Run,,1653,6.47,173.0,31,false,,,activities/5664096302.tcx.gz,,,1653.0,1653.0,6471.7001953125,9.0,3.91512393951416,123.60497283935547,126.50499725341797,305.79998779296875,348.3999938964844,20.200000762939453,-0.04481048136949539,,,,,,147.09097290039062,,,425.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,6794.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5328539490,"May 20, 2021, 12:22:05 PM",Morning Run,Run,,1709,6.67,172.0,32,false,,,activities/5675619944.tcx.gz,,,1709.0,1709.0,6672.2998046875,9.300000190734863,3.9042129516601562,126.03614044189453,128.63600158691406,305.79998779296875,363.1000061035156,26.5,-0.0389670729637146,,,,,,148.11624145507812,,,440.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,6968.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5333668381,"May 21, 2021, 12:21:48 PM",Morning Run,Run,,1697,6.71,174.0,27,false,,,activities/5680954105.tcx.gz,,,1697.0,1697.0,6714.89990234375,8.800000190734863,3.9569239616394043,122.0840072631836,124.08399963378906,305.79998779296875,363.1000061035156,21.799999237060547,-0.029784509912133217,,,,,,143.49383544921875,,,440.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,7007.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5354868111,"May 23, 2021, 4:13:51 PM",Lunch Run,Run,,1715,6.66,172.0,38,false,,,activities/5703108470.tcx.gz,,,1715.0,1715.0,6660.5,8.600000381469727,3.8836734294891357,126.71766662597656,128.71800231933594,305.79998779296875,363.1000061035156,21.600000381469727,-0.03002777509391308,,,,,,151.4639129638672,,,443.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,6964.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5355283748,"May 25, 2021, 12:15:02 PM",Morning Run,Run,,2372,6.75,166.0,20,false,,,activities/5703539337.tcx.gz,,,2372.0,2215.0,6751.5,7.5,3.048081159591675,108.94844055175781,110.24800109863281,305.79998779296875,363.1000061035156,48.400001525878906,-0.019254980608820915,,,,,,131.92874145507812,,,473.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,7002.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5384626012,"May 30, 2021, 3:17:07 PM",Lunch Run,Run,,1378,5.42,163.0,11,false,,,activities/5734081434.tcx.gz,,,1378.0,1378.0,5419.5,7.400000095367432,3.9328737258911133,79.2874526977539,82.6875,305.79998779296875,344.5,17.200000762939453,-0.06273641437292099,,,,,,132.1222381591797,,,357.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,5589.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5393503970,"May 31, 2021, 7:30:21 PM",Afternoon Run,Run,,1690,6.64,174.0,34,false,,,activities/5743364954.tcx.gz,,,1690.0,1690.0,6641.39990234375,9.100000381469727,3.9298224449157715,120.98626708984375,124.48600006103516,305.79998779296875,363.1000061035156,21.700000762939453,-0.0526997335255146,,,,,,149.4268035888672,,,437.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,6940.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5394260661,"Jun 1, 2021, 12:32:36 PM",Morning Run,Run,,1741,6.81,172.0,31,false,,,activities/5744150463.tcx.gz,,,1741.0,1741.0,6813.2001953125,7.900000095367432,3.9133830070495605,111.02982330322266,112.7300033569336,305.79998779296875,363.1000061035156,23.899999618530273,-0.024951564148068428,,,,,,146.19422912597656,,,451.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,7064.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
